RIDAGEYR,RIAGENDR,RIDRETH3,INDHHIN2,INDFMPIR
7,1,4,15,4.41
2,2,4,7,1.29
16,2,3,15,3.98
52,2,6,15,4.9
9,1,7,10,3.43
17,2,1,9,2.31
80,1,3,14,5
1,1,6,14,4.36
41,1,3,10,2.64
12,2,3,8,0.99
80,1,4,15,4.25
27,1,3,10,5
26,1,3,8,2.55
10,1,6,15,5
23,2,4,9,1.89
80,2,3,NA,NA
67,1,3,9,3.86
0,1,1,NA,NA
19,1,1,7,1.04
80,1,3,6,1.66
80,1,3,4,1.24
61,2,3,6,1.52
3,1,1,12,1.02
5,2,1,8,1.99
22,1,2,4,0.41
40,2,3,12,NA
45,2,4,8,3.08
51,1,6,14,4.16
9,2,4,9,2.65
25,1,3,9,2.08
40,2,4,99,NA
59,2,2,5,0
11,2,2,5,1.42
11,1,4,6,0.94
65,2,6,12,NA
37,2,3,15,5
20,1,4,6,1.07
57,2,6,12,2.49
55,1,2,6,1.38
37,2,2,5,0.68
15,2,6,5,0.89
18,2,3,5,0.68
80,2,4,4,1.1
20,1,3,4,NA
42,2,1,99,NA
13,1,6,15,4.58
10,1,3,9,2.08
16,1,7,15,4.25
37,2,3,NA,NA
68,2,4,9,3.34
51,2,4,15,5
61,2,4,1,0.04
62,1,3,3,0.61
21,1,3,10,4.19
0,1,1,8,1.06
47,1,6,6,0.88
64,1,4,6,1.2
10,1,3,15,5
3,1,6,4,0.56
4,2,7,99,NA
10,1,3,4,0.62
11,1,1,1,0
20,2,3,8,1.99
4,1,4,NA,NA
80,1,4,5,1.29
16,1,4,14,2.67
25,2,4,4,0.78
37,2,3,8,1.61
38,2,3,7,1.24
65,2,1,8,1.7
61,2,3,4,0.94
16,1,2,15,5
22,2,4,1,0
57,1,7,2,0.49
28,1,7,8,2.35
15,1,3,6,1.94
34,1,1,6,0.81
10,2,4,1,0.06
1,2,4,NA,NA
18,2,1,14,2.23
12,2,4,NA,NA
30,2,6,NA,NA
27,2,2,1,0.18
10,1,1,1,0
42,2,6,10,3.43
1,1,1,8,1.91
23,1,3,7,1.22
50,2,2,6,1.35
60,1,6,5,0.7
80,1,3,77,NA
68,2,4,14,3.46
3,1,4,6,0.89
9,2,1,7,1.92
27,1,2,15,5
7,1,4,NA,NA
28,1,1,14,2.72
1,1,3,14,3.74
52,1,3,15,5
60,2,2,3,1.13
39,1,1,14,5
29,2,3,8,2.41
12,2,4,12,NA
67,1,4,6,2.07
37,2,2,15,4.81
56,1,1,99,NA
29,1,3,6,1
29,2,7,12,NA
76,1,3,15,5
43,2,3,6,1.02
1,2,1,5,0.59
21,2,1,8,1.41
71,1,3,6,2.07
23,1,3,14,4.41
3,2,6,15,3.03
44,2,4,12,NA
42,2,3,3,0.63
80,2,3,14,2.96
8,1,3,15,3.74
65,1,3,10,2.67
77,1,3,9,3.4
49,1,3,10,4
15,1,7,7,2.16
61,1,4,9,2.65
75,1,4,1,0.21
52,1,7,15,5
53,1,3,5,1.26
23,2,6,8,1.24
61,2,2,8,1.83
55,1,3,77,NA
59,2,2,6,1.72
14,1,1,10,2.43
30,2,6,15,5
27,1,6,14,5
14,1,3,15,2.96
63,1,4,15,4.35
46,2,3,6,1.02
15,2,3,15,4.81
80,2,4,15,5
41,2,3,14,3.66
27,1,1,14,3.31
14,1,4,7,1.69
61,1,4,2,0.58
4,2,1,3,0.43
13,1,6,9,1.67
72,1,6,99,NA
3,2,1,8,1.99
17,2,7,15,5
68,1,7,3,1.2
18,1,1,7,1.5
15,1,6,14,3.66
57,2,3,9,3.52
10,2,6,15,2.96
57,1,6,9,3.69
49,2,4,77,NA
0,1,4,9,1.87
17,2,2,13,0.52
15,2,4,14,4.62
61,1,4,99,0.83
12,1,4,9,1.82
9,2,3,6,0.76
12,1,2,13,NA
71,1,3,8,2.31
29,2,6,NA,NA
4,1,6,15,3.47
80,1,4,14,4.56
28,1,7,12,1.85
44,2,1,5,0.8
5,1,4,14,3.25
16,1,4,14,2.78
55,2,3,14,2.59
32,1,4,8,1.74
34,2,1,15,2.63
2,1,3,9,1.89
2,1,1,6,1.2
62,1,1,6,0.81
6,1,2,9,3.39
67,1,1,15,5
22,2,7,15,4.25
36,1,3,4,0.83
62,1,4,4,1.38
51,2,6,6,1.47
14,1,3,15,5
13,2,3,13,NA
3,2,3,14,3.19
17,1,6,15,5
46,2,3,14,4.41
31,1,7,9,2.79
32,1,7,15,2.1
51,2,3,9,3.34
80,2,3,7,2.46
19,2,1,1,0.01
17,2,1,15,5
58,2,4,8,2.77
13,1,4,8,1.74
63,2,4,2,0.58
14,1,1,10,2.46
56,2,6,7,2.46
56,2,2,9,1.82
39,2,2,3,0.51
3,2,3,12,NA
23,2,3,2,0.54
10,2,4,14,3.43
22,1,3,14,5
80,1,3,4,1.03
53,2,4,9,4.78
0,2,4,14,3.13
9,1,4,NA,NA
49,2,4,15,5
44,2,1,9,1.58
59,2,7,15,5
60,2,4,8,2.07
1,2,7,15,5
22,1,4,99,NA
45,2,6,14,4.76
19,2,3,15,4.86
11,2,3,15,5
36,2,4,3,0.49
1,2,3,10,3.37
12,1,2,14,3.33
26,1,1,14,2.72
48,2,1,2,0.29
80,2,3,7,2.75
0,1,4,8,1.52
30,1,4,6,1.44
59,2,3,7,2.59
76,1,3,14,5
33,2,3,1,0.04
37,1,3,15,5
25,1,7,6,1.22
6,2,1,9,1.91
2,1,3,9,2.14
19,2,2,9,2.65
15,1,3,7,0.94
31,1,6,12,NA
2,1,7,9,2.15
30,2,3,12,NA
0,2,1,9,1.58
76,1,3,6,1.91
5,1,7,12,NA
33,2,3,15,5
33,2,3,15,5
10,1,4,13,NA
54,1,1,1,0.06
11,1,4,10,2.79
80,1,3,7,2.59
8,1,4,5,0.73
2,1,1,15,5
2,2,1,5,0.81
58,2,6,12,NA
80,2,4,77,NA
59,1,3,4,0.93
8,1,3,10,1.41
29,2,4,77,NA
19,1,1,14,2.72
42,1,4,15,5
0,1,1,99,NA
52,2,4,3,0.81
11,2,6,15,4.08
7,2,6,12,NA
7,1,7,6,0.83
17,2,7,15,4.81
49,2,1,15,3.47
18,1,4,NA,NA
62,1,4,10,3.49
60,2,4,2,0.74
26,2,6,14,3.25
1,1,2,NA,NA
28,2,3,15,1.69
0,1,3,15,2.69
18,2,3,1,0.06
58,2,4,4,0.99
2,2,6,15,4.78
47,2,3,NA,NA
31,2,3,NA,NA
66,2,3,77,NA
35,1,4,7,1.84
55,1,3,4,1.58
80,2,4,NA,NA
64,1,1,4,0.56
0,2,7,4,0.91
62,2,1,3,0.73
80,2,3,10,4.43
50,2,2,14,4.74
58,1,4,14,3.13
80,2,3,8,3.33
9,2,4,6,1.26
57,2,6,2,0.24
35,1,2,15,5
33,1,1,15,5
39,1,2,99,1.16
9,2,3,3,0.41
21,1,2,99,NA
35,2,3,8,2.41
7,2,2,6,1.15
63,1,2,15,5
48,2,3,14,5
71,2,3,7,2.71
71,2,4,2,0.37
14,1,4,8,1.7
2,2,4,10,2.21
61,2,3,12,NA
73,1,3,6,1.72
55,1,6,99,NA
9,1,1,99,NA
14,1,3,6,1.32
80,1,3,6,2
14,2,4,4,0.87
34,1,1,12,NA
70,2,3,14,4.93
14,2,2,99,NA
62,2,1,3,0.58
0,2,3,8,1.56
61,2,4,15,5
62,2,6,NA,NA
60,1,3,3,0.89
23,1,6,8,1.79
2,1,1,99,NA
55,2,4,99,0.11
80,1,2,NA,NA
74,1,3,NA,NA
8,2,3,15,4.78
35,2,6,NA,NA
54,1,4,NA,NA
48,1,7,15,5
1,1,1,6,1.15
13,1,3,9,2.04
2,1,2,4,0.58
44,1,6,5,1.15
60,1,4,7,3.32
30,2,3,5,0.8
38,2,1,8,1.45
50,2,4,6,1.05
14,2,3,15,3.79
65,1,3,6,1.54
17,1,1,8,1.31
9,2,7,14,3.39
1,1,3,6,0.73
26,1,4,8,2.17
9,2,1,15,4.07
36,1,2,9,2.69
80,2,3,8,3.08
16,2,1,14,2.23
27,1,6,15,5
57,2,3,2,0.81
63,1,3,7,2
15,2,4,5,0.54
8,1,2,4,0.62
54,1,6,4,0.87
38,1,6,14,3.86
52,1,4,8,2.83
63,2,2,9,2.82
38,2,3,15,4.76
18,2,6,NA,NA
33,2,7,3,0.82
57,1,4,6,1.94
29,2,4,14,3.98
62,2,4,NA,NA
34,2,4,10,1.18
6,2,3,6,1.02
45,1,3,4,0.91
12,1,6,77,NA
80,2,3,5,1.89
5,2,7,7,1.78
25,1,1,12,NA
16,1,3,12,NA
31,1,6,12,NA
47,2,4,15,5
67,2,4,NA,NA
7,2,4,4,0.42
2,1,3,8,1.87
9,1,3,7,1.46
11,2,3,14,2.95
6,1,3,14,2.65
11,2,1,8,1.7
67,1,2,15,5
65,2,4,3,0.99
80,1,4,4,1.64
8,1,3,7,1.04
75,1,7,7,2.19
44,1,6,7,1.22
5,1,4,14,2.67
45,2,3,15,5
34,2,1,3,0.41
60,1,3,14,5
56,2,4,14,4.62
65,2,4,5,1.22
30,1,3,14,2.43
52,2,4,6,0.74
10,2,6,6,0.88
62,2,4,15,5
26,2,1,99,NA
4,1,1,5,0.73
61,2,7,NA,NA
14,2,4,9,1.18
22,2,4,NA,NA
39,2,4,6,1.06
16,1,6,NA,NA
2,1,4,8,1.52
10,2,4,9,2.89
60,2,7,8,1.7
11,2,1,3,0.36
35,2,2,14,3.66
0,1,4,7,1.76
17,1,7,6,1.47
3,1,1,12,NA
10,1,7,15,5
2,1,2,9,2.89
14,2,3,7,0.05
47,2,4,3,0.77
25,2,3,15,4.81
1,1,1,14,2.62
17,1,3,15,3.56
30,1,6,9,2.89
80,2,3,6,2.63
42,2,4,6,0.85
12,1,1,10,2.79
15,1,3,15,5
22,1,6,14,3.66
12,2,4,9,2.31
18,2,3,15,5
34,1,1,5,1.06
80,1,3,15,5
0,2,3,7,1.71
57,1,6,10,5
74,2,4,7,2.13
35,1,4,5,0.73
8,2,4,NA,NA
16,2,6,5,0.64
52,2,3,4,0.92
67,2,7,15,5
16,2,3,12,NA
22,2,3,7,1.71
80,2,3,5,1.86
15,1,4,5,0.81
71,2,6,15,5
13,1,3,15,5
80,1,4,10,4.31
72,2,3,6,2.04
13,1,3,15,5
2,1,4,5,1.34
63,1,1,7,1.16
80,1,3,14,5
7,2,4,4,0.73
41,2,3,14,2.55
80,1,3,15,5
16,2,7,4,0.58
29,2,4,7,1.06
8,1,3,7,1.63
0,2,4,6,0.79
80,2,3,NA,NA
69,2,4,6,1.57
46,1,3,1,0.2
79,2,6,9,3.92
16,1,3,7,0.94
0,1,3,6,0.91
10,2,2,10,1.75
46,1,4,5,1.2
54,2,3,15,5
72,2,4,NA,NA
24,2,6,6,1.65
52,2,1,7,1.52
46,1,3,14,1.93
6,1,3,4,0.62
74,2,3,6,2.07
69,2,2,10,2.75
11,2,6,15,4.08
30,1,6,15,5
52,2,6,15,4.93
0,2,3,12,NA
3,2,4,15,5
53,2,4,14,5
31,2,2,15,5
6,2,7,14,3.39
29,2,6,10,2.43
9,1,6,14,4.16
2,1,3,14,2.85
53,1,6,7,1.32
12,1,7,7,1.92
7,2,3,NA,NA
34,2,6,15,5
55,1,4,1,0
9,1,4,4,0.52
15,1,4,8,2.73
64,2,3,15,5
0,1,4,8,2.15
22,1,4,14,3.25
28,2,4,15,5
49,2,2,5,1.37
73,2,6,15,5
14,1,3,15,5
42,1,6,15,5
40,1,3,14,3.96
74,2,3,5,1.23
14,2,3,7,1.24
80,2,6,1,0
39,1,6,7,1.39
14,1,3,15,5
80,2,3,7,2.46
25,1,4,4,0.66
75,1,3,9,3.65
41,1,3,15,4.86
53,1,6,5,0.89
52,1,6,13,NA
75,2,6,8,2.59
11,2,1,14,2.52
31,1,4,13,NA
56,2,4,14,5
1,2,6,77,NA
65,2,3,15,5
4,2,1,1,0.04
9,1,3,10,0.24
3,1,3,15,5
59,2,4,99,NA
39,2,6,15,3.67
12,1,4,10,3.31
56,2,4,3,0.8
38,2,3,15,4.25
44,1,3,14,2.52
9,2,6,12,NA
9,1,3,15,5
1,1,7,14,3.96
16,2,4,14,2.55
58,1,7,10,2.85
12,1,3,12,NA
61,2,4,7,1.98
6,1,1,15,5
7,2,4,7,1.59
41,2,4,6,1.82
24,2,3,10,3.31
1,2,1,15,4.2
17,2,7,15,4.52
42,2,6,15,4.08
38,2,3,10,3.18
74,2,3,8,2.99
3,1,7,15,4.08
70,2,6,NA,NA
5,2,1,3,0.48
75,1,3,8,2.77
19,2,1,2,0.29
48,2,2,9,2.89
38,1,4,12,NA
10,2,2,15,5
10,2,7,7,1.98
67,2,3,10,3.43
59,1,4,8,2.89
63,1,1,10,3.95
1,2,1,5,0.81
30,2,7,8,3.73
13,2,3,10,2.64
49,1,7,3,0.73
59,2,4,7,3.29
39,1,1,4,0.61
15,1,1,6,1.37
2,1,7,4,0.91
1,2,4,NA,NA
55,2,1,9,3.63
66,2,2,12,0.9
8,1,3,9,1.77
0,2,6,NA,NA
67,2,2,12,1.12
16,1,3,12,NA
5,2,4,7,2.31
59,2,1,1,0
23,2,3,7,2.46
62,2,3,3,0.65
50,2,3,12,1.53
3,1,1,3,0.41
77,1,3,15,5
39,1,3,6,1.18
65,1,1,15,4.93
38,1,3,15,5
57,2,3,9,3.37
8,1,6,15,5
51,2,6,15,5
11,2,1,8,1.74
11,1,3,14,3.67
50,2,1,NA,NA
2,2,4,4,0.71
9,1,3,5,0.8
60,1,2,2,0.7
73,2,3,5,1.98
64,1,6,15,5
29,2,3,9,1.82
16,2,6,12,NA
70,1,6,8,1.56
49,1,3,15,5
16,2,1,8,1.74
60,2,6,7,2.55
73,1,2,8,2.26
64,2,2,15,5
51,2,6,14,5
78,2,3,4,0.73
12,2,6,77,NA
6,1,4,5,1.17
34,2,1,99,NA
11,2,3,15,5
0,2,4,NA,NA
11,1,1,10,2.79
14,1,3,14,4.65
71,1,2,6,2.07
9,1,3,4,0.79
67,2,3,6,2.06
30,2,6,15,5
68,1,3,7,1.83
10,2,4,7,1.06
18,2,4,7,1.33
62,2,7,77,NA
16,2,4,7,1.69
3,2,1,NA,NA
61,2,2,4,1.09
12,1,3,9,1.58
64,1,2,14,2.99
10,2,4,2,0.2
6,1,3,8,0.99
35,1,3,5,1.23
3,2,6,6,1.02
51,1,2,14,3.66
30,2,3,15,5
34,2,2,7,2.59
80,2,3,5,1.98
8,1,1,10,2.2
52,1,1,12,NA
42,1,2,77,NA
76,1,3,8,2.77
65,1,4,10,4.16
10,2,7,9,2.08
40,2,6,15,5
11,1,4,1,0.19
61,1,1,NA,NA
42,1,6,15,5
8,1,2,99,NA
51,1,2,15,5
80,2,4,NA,NA
0,2,1,3,0.4
9,2,3,15,5
8,1,3,8,1.61
80,1,3,10,4.37
10,2,3,9,2.14
33,1,3,9,2.08
9,2,4,4,0.73
8,1,6,15,4.62
24,2,4,5,0.96
63,1,3,12,NA
48,1,6,15,3.4
3,1,7,14,3.85
44,2,3,14,4.62
22,1,3,10,2.31
61,1,4,NA,NA
42,2,3,7,1.71
75,2,3,15,5
43,2,6,14,5
53,1,4,10,3.23
35,2,3,9,1.58
35,1,4,8,1.52
1,2,4,14,2.78
0,1,4,3,0.69
17,1,7,6,1.04
37,1,6,9,1.32
12,1,2,8,1.83
54,1,2,8,1.37
27,1,1,7,1.52
25,1,4,15,5
15,1,3,7,1.63
63,2,1,12,NA
21,1,4,7,1.63
23,1,6,NA,NA
46,1,4,NA,NA
20,2,3,1,0.1
8,2,1,4,0.6
14,1,1,99,NA
2,1,3,8,1.61
30,2,4,5,0.99
71,1,4,14,4.57
60,1,1,8,3.19
2,2,3,6,1.22
22,2,4,5,0.74
60,2,6,9,3.63
4,2,1,3,0.41
52,2,6,15,4.17
55,2,6,15,5
70,1,1,5,1.25
61,1,4,15,5
62,1,4,3,0.95
14,1,4,14,2.67
16,2,1,4,0.49
55,2,6,8,3.04
18,2,7,6,0.83
1,2,3,3,0.49
76,2,4,5,1.18
23,2,2,9,2.69
63,1,4,12,NA
24,1,1,15,5
8,1,2,9,2.89
2,1,4,10,1.18
49,2,6,5,0.7
43,2,3,14,4.41
19,1,2,5,0.82
44,2,4,15,4.32
77,2,3,77,NA
6,1,3,6,0.89
22,1,3,6,1.24
5,2,6,14,2.71
62,1,3,15,5
0,2,3,7,1.06
6,2,6,12,NA
22,1,4,7,1.54
66,1,3,4,1.49
58,1,2,3,0.41
11,2,7,8,0.91
62,1,4,7,2.59
22,1,6,15,5
2,2,6,3,0.66
1,1,4,99,NA
75,1,4,15,5
53,1,4,6,1.85
11,2,4,15,4.9
16,2,4,99,NA
56,1,7,14,1.93
7,1,7,14,3.75
8,1,3,6,0.85
13,2,4,7,1.14
29,2,6,14,5
80,1,3,6,1.42
6,2,3,4,0.65
62,1,6,14,5
0,1,3,7,1.36
21,1,4,14,4.62
55,2,3,14,4.57
76,2,4,15,5
17,2,4,5,0.54
11,1,1,9,2.89
12,1,3,4,0.73
73,2,3,8,3.04
6,1,1,15,5
8,2,1,3,0.31
80,1,6,6,1.85
63,2,3,8,3.08
68,2,1,99,NA
0,1,2,1,0.17
58,1,3,15,4.9
14,1,4,7,1.24
55,2,7,14,3.92
1,2,3,9,2.44
53,2,4,12,NA
2,1,4,5,0.55
8,1,7,6,0.92
68,1,3,3,0.65
13,1,4,9,2.4
58,2,1,NA,NA
16,1,6,9,2.69
40,2,3,14,3.59
75,2,1,12,NA
3,1,3,1,0.15
20,1,3,9,2.47
70,2,4,14,3.46
72,1,3,7,2.19
20,1,4,15,3.4
60,2,2,15,5
28,1,3,6,1.2
30,1,3,10,2.75
36,2,2,15,5
65,1,4,15,5
61,2,2,99,NA
58,1,3,14,5
4,2,3,8,1.6
47,2,3,4,0.49
9,2,6,15,5
64,1,4,77,NA
64,2,2,1,0.37
38,1,6,9,1.67
28,2,3,4,0.51
36,2,6,15,5
55,2,4,9,5
3,1,3,9,2.39
13,2,3,6,0.89
16,2,7,NA,NA
55,2,2,6,1.49
55,1,6,15,5
25,1,3,7,2.16
13,1,1,13,NA
62,2,2,2,0.68
1,1,4,5,0.98
31,2,4,4,0.93
45,2,3,14,2.61
74,2,3,15,5
0,1,2,99,NA
80,1,4,7,2.59
2,1,4,7,0.94
75,2,4,4,1.06
20,2,3,15,3.4
80,1,3,3,0.77
78,1,3,8,3.08
3,1,4,1,0.02
60,2,3,14,3.67
28,2,3,7,2.11
64,1,2,7,1.08
45,2,7,2,0.79
77,2,4,77,NA
60,2,3,15,5
57,2,1,3,0.67
0,1,3,14,4.29
80,2,3,12,2.92
26,2,2,9,3.65
80,2,3,7,2.99
10,1,7,2,0.24
80,1,4,99,NA
60,2,3,10,3.18
4,2,1,6,1.14
79,2,3,4,1.42
80,1,3,NA,NA
23,2,2,8,2.55
80,2,3,15,5
43,1,1,14,1.78
0,2,7,10,2.79
0,2,2,15,4.04
36,1,4,15,3.4
9,1,3,10,4.43
33,2,1,6,1.47
17,1,1,7,1.73
39,2,3,5,0.8
14,1,3,14,3.59
9,1,1,13,NA
28,1,6,14,2.15
72,1,1,4,0.58
69,2,3,6,1.6
60,1,4,15,5
59,2,6,15,4.62
61,1,6,14,3.67
37,1,2,7,1.01
65,1,4,1,0.25
68,1,4,99,NA
73,1,3,7,2.37
46,1,1,5,0.8
39,1,3,10,5
25,2,7,7,1.46
16,2,3,14,3.46
5,2,2,5,0.81
29,1,3,7,1.71
57,1,3,5,1.25
2,2,3,15,5
7,1,2,99,NA
59,2,4,10,2.43
5,2,6,15,5
37,1,3,15,5
74,1,2,8,1.52
25,1,3,8,3.54
18,1,7,9,2.04
3,2,2,14,2.67
7,2,3,14,2.73
8,1,3,10,2.64
3,1,1,8,1.7
71,2,3,15,5
13,1,3,7,1.24
1,2,2,13,NA
46,1,6,77,NA
56,1,2,77,NA
66,2,7,3,0.86
61,2,4,77,NA
11,1,4,14,3.13
37,1,3,12,NA
2,2,3,6,0.79
33,2,6,77,NA
44,1,7,5,1.15
80,2,3,14,5
54,2,3,5,1.48
49,1,4,15,5
32,2,4,9,4.98
55,2,6,10,3.43
1,1,1,14,2.62
24,1,3,99,NA
10,2,3,15,4.88
80,2,3,6,1.7
80,1,2,NA,NA
77,1,4,14,4.8
8,1,4,8,1.52
28,1,3,6,1.14
36,1,6,4,0.5
0,1,1,8,1.91
64,1,4,14,4.86
64,2,6,15,5
55,2,3,77,NA
65,2,3,15,5
55,1,2,12,2.88
54,2,4,99,0
51,1,3,7,2.33
38,1,6,14,4.41
77,2,3,6,2.32
53,1,3,7,1.76
30,1,4,10,4.07
15,1,4,7,1.39
5,1,4,6,1.04
22,2,4,8,2.17
1,2,3,14,4.09
7,1,3,9,1.55
57,1,2,15,5
63,1,1,12,NA
40,2,1,5,0.81
12,2,1,6,1.11
1,1,3,6,1.2
8,1,3,7,1.92
28,2,3,15,5
6,1,4,3,0.8
11,2,6,15,5
57,2,7,15,5
3,2,1,NA,NA
9,1,4,9,1.18
80,2,3,14,5
16,2,1,3,0.52
79,2,6,9,1.1
10,1,7,9,1.62
61,1,3,14,4.56
8,1,1,6,1.11
69,1,2,3,0.4
8,1,4,3,0.48
15,1,4,15,5
26,2,3,9,3.69
6,2,7,7,1.42
0,2,4,12,NA
71,1,3,6,2.32
19,1,3,5,0.59
7,1,7,8,2.2
9,1,1,77,NA
53,2,2,15,5
40,1,3,8,2.03
67,1,4,5,1.46
64,2,4,7,1.13
16,1,3,7,1.05
15,1,4,8,1.74
4,1,6,15,5
32,2,6,9,1.67
63,1,3,15,5
45,2,4,9,2.79
3,2,3,15,5
59,2,3,9,3.39
9,1,2,15,0
66,2,4,8,4.15
11,1,4,4,0.73
14,2,1,1,0.12
72,2,1,14,3.11
30,2,3,6,1.22
74,2,7,7,3.46
74,1,3,7,1.71
48,1,4,15,5
30,2,6,6,1.06
77,2,3,6,1.6
21,2,6,7,2.46
38,2,7,6,1.34
51,1,3,15,5
63,2,4,15,3.03
56,2,1,7,2.31
0,2,1,7,1.33
28,1,1,15,5
40,1,2,12,2.31
32,1,6,9,1.32
30,1,1,7,1.36
1,1,7,7,1.46
11,2,4,3,0.69
70,2,6,NA,NA
7,2,6,9,1.67
13,1,4,14,1.98
64,2,7,2,0.74
77,2,6,4,0.56
49,2,3,15,5
37,1,1,NA,NA
12,1,6,7,1.02
72,2,6,7,1.8
53,2,4,4,1.24
52,1,4,6,1.52
22,2,2,8,1.79
14,1,1,6,1.04
16,1,1,7,1.96
66,2,3,15,5
36,2,3,14,0.28
8,1,3,9,1.82
8,1,7,10,1.88
63,2,6,15,5
49,2,6,15,5
38,2,4,15,5
2,2,3,10,2.87
50,2,2,15,4.07
56,2,1,12,4.23
21,1,7,14,0.21
1,1,4,1,0
52,2,4,9,1.18
76,1,3,10,4.1
70,1,3,10,3.73
43,2,3,14,1.81
31,2,6,6,0.82
5,1,1,9,2.04
60,1,2,9,3.69
5,2,3,15,5
8,1,1,7,1.47
76,2,4,4,1.09
6,1,4,9,2.6
23,1,1,7,1.11
46,2,7,7,1.43
78,2,2,7,1.5
28,2,3,7,1.42
0,2,3,15,5
13,2,6,15,5
36,1,4,7,1.65
5,2,4,9,1.62
25,2,4,1,0
10,1,3,9,2.08
33,2,1,12,NA
33,2,4,NA,NA
70,1,4,1,NA
0,1,3,14,3.96
13,2,4,7,1.26
1,2,7,15,5
0,1,3,15,5
80,2,3,5,1.78
22,2,4,6,1.22
31,2,6,15,4.17
12,2,3,15,5
7,2,3,15,5
69,2,3,14,4.62
0,1,1,3,0.49
66,1,2,10,2.2
7,2,3,9,1.82
33,1,6,9,2.44
48,1,6,15,4.93
73,1,3,5,1.95
55,1,6,3,0.48
12,2,4,14,1.98
77,1,4,77,NA
13,2,7,5,1
8,2,1,14,2.86
5,2,4,NA,NA
42,2,4,8,2.77
6,2,4,3,0.48
8,1,2,6,0.73
15,2,1,14,2.99
10,1,7,8,1.7
9,2,7,15,3.21
64,2,7,9,3.65
19,2,6,4,0.91
80,2,4,9,2.94
24,1,7,9,2.9
19,1,6,5,0.7
10,2,1,14,3.05
30,1,6,NA,NA
44,2,4,14,3.3
17,2,4,6,1.44
13,2,2,9,1.87
2,1,3,15,5
74,1,3,6,1.79
1,1,3,10,2.85
66,1,4,6,2.07
2,2,3,4,1.11
79,1,3,7,2.9
54,1,3,6,0.87
19,2,4,77,NA
9,1,1,6,0.78
3,1,3,10,2.35
1,2,1,9,1.97
1,2,1,6,0.5
2,1,7,7,1.46
35,2,6,14,4.09
4,1,3,9,1.55
70,2,3,8,1.83
6,1,3,6,1.16
4,2,4,3,0.4
79,1,3,4,1.17
0,1,3,14,2.72
11,2,4,5,0.68
44,2,6,14,3.39
24,1,2,6,1.3
10,2,1,5,0.81
7,1,4,77,NA
6,2,1,7,1.29
2,1,1,5,0.45
24,1,4,99,NA
15,2,4,10,2.79
37,2,4,6,1.14
4,1,3,7,1.04
45,2,4,77,NA
38,1,6,6,1.02
45,1,4,NA,NA
44,2,4,1,0.18
1,1,4,1,0
35,2,3,9,1.82
67,2,6,NA,NA
26,1,2,4,0.66
7,1,6,15,3.47
7,2,1,9,1.97
27,1,4,6,2.09
19,2,3,4,0.82
66,1,3,15,5
12,2,3,4,0.83
80,1,1,10,2.89
23,2,3,15,5
25,1,2,2,0.41
3,1,3,12,NA
67,2,3,9,2.89
5,2,7,15,5
59,1,3,15,4.81
12,1,4,8,2.89
14,1,6,15,3.4
4,2,7,8,1.83
6,2,7,15,5
63,2,4,9,3.69
63,1,2,7,1.39
77,1,3,15,5
25,1,7,15,5
13,1,3,14,3.19
36,2,3,9,2.64
0,2,3,6,0.02
55,2,6,8,1.7
47,2,3,5,1.23
11,1,4,15,5
10,2,6,5,0.7
1,2,1,NA,NA
48,2,4,1,0.12
6,1,3,10,1.97
2,1,4,3,0.49
20,2,3,6,1
8,1,2,99,NA
11,1,2,1,0.1
69,2,4,7,2.32
19,2,3,99,0
43,1,4,NA,NA
65,2,6,6,1.54
46,1,3,15,4.98
0,2,1,4,0.81
37,1,3,10,2.46
13,2,4,15,5
24,2,3,4,1.32
67,1,3,3,0.86
24,1,6,13,NA
2,2,6,15,5
50,2,1,8,1.41
61,2,3,10,3.49
67,2,4,5,1.69
5,2,7,14,3.05
0,1,1,6,0.5
32,2,3,7,0.33
11,1,1,6,1.3
21,2,1,8,1.24
5,1,3,15,5
22,1,3,14,4.29
10,2,6,15,5
42,1,3,NA,NA
15,1,6,15,4.08
5,2,3,10,1.67
33,2,4,8,2.06
55,1,3,4,0.89
32,2,6,9,1.32
62,2,2,5,1.43
78,2,2,4,1.29
6,2,2,12,NA
47,1,4,7,3.54
16,1,3,9,2.65
80,2,1,13,NA
4,1,3,6,1.2
68,2,3,5,1.77
69,2,3,2,0.31
12,2,1,4,0
70,1,3,4,1.11
68,2,3,9,2.88
66,2,4,15,5
80,2,3,6,1.91
14,2,3,8,1.95
18,2,3,14,2.01
9,1,3,15,5
35,2,1,6,1.44
3,1,4,4,0.78
6,1,3,4,0.51
55,1,3,3,0.58
65,2,6,15,5
10,1,4,6,1.22
80,2,3,7,2.16
17,1,7,9,2.39
50,2,1,4,0.94
43,1,3,7,1.05
35,2,4,2,0.28
0,1,7,1,0.02
16,1,4,6,0.77
17,1,4,2,0.33
61,1,4,5,0.98
60,2,4,5,0.98
11,1,2,15,5
49,2,3,5,1.27
58,1,7,6,1.64
11,1,3,NA,NA
7,1,4,15,3.34
35,2,4,14,3.19
18,2,4,2,0.28
9,1,2,14,2.65
29,2,3,7,1.21
11,1,2,5,0.68
12,1,1,8,2.03
32,1,4,NA,NA
60,1,2,7,1.39
21,2,2,1,0.12
1,2,3,15,5
2,1,4,NA,NA
20,1,2,7,2.43
4,1,2,6,1.2
17,1,6,9,1.87
32,2,3,8,1.91
75,2,4,6,1.52
