RIDAGEYR,RIAGENDR,RIDRETH3,INDHHIN2,INDFMPIR
16,1,3,6,1.54
52,2,3,8,4.35
33,2,1,4,0.54
63,2,4,77,NA
63,1,4,2,0.72
62,2,3,12,2.96
37,2,3,8,2.86
24,2,3,1,0.09
1,2,3,15,5
5,2,1,9,1.45
70,2,3,9,3.81
48,2,2,3,0.35
2,2,4,77,NA
13,1,2,5,0.76
73,2,3,5,1.55
4,1,6,15,3.17
17,2,6,9,2.78
37,2,6,15,4.19
16,2,6,15,5
1,1,6,15,3.63
49,1,4,6,1.16
28,1,4,8,2.04
18,2,1,3,0.47
18,2,3,99,0.03
62,2,1,8,2.9
19,2,4,1,0.21
44,1,6,14,4.03
30,2,4,1,0.02
39,2,3,15,5
15,1,3,15,5
29,1,6,9,3.81
48,2,1,6,1.27
47,2,3,3,0.64
53,1,3,15,5
80,2,3,4,1.57
16,2,1,6,0.56
71,2,2,14,5
0,2,1,1,0.07
31,2,1,14,2.11
5,2,7,1,0.01
10,2,2,4,0.58
0,1,2,5,0.77
32,1,4,6,1.09
65,1,4,6,1.6
8,1,2,3,0.31
18,1,1,7,1.38
24,2,2,5,0.86
20,2,3,7,0.02
23,2,6,6,1.27
4,2,7,7,0.97
59,1,3,NA,NA
69,2,3,3,0.94
0,1,3,5,1.29
56,2,4,1,0.02
61,1,3,9,1.51
14,2,1,10,3.58
80,2,3,8,3.34
0,1,7,8,1.89
6,1,4,7,1.43
51,2,3,3,0.91
34,2,3,14,3.14
2,1,1,8,2.53
22,2,1,13,NA
44,1,1,8,0.94
52,1,1,8,2.9
56,1,4,7,3.43
11,2,7,8,1.13
66,2,3,9,2.04
35,1,3,15,5
33,2,3,14,3.18
76,1,1,7,1.82
5,1,3,77,NA
17,1,4,1,0.2
2,2,4,6,0.98
12,1,2,5,1.23
41,2,3,1,0
14,1,3,15,5
22,2,3,5,0.89
76,2,4,2,0.34
5,1,7,8,1.13
80,2,3,5,1.51
2,1,7,15,5
16,2,4,4,0.54
16,1,3,6,1.02
41,2,2,7,2.78
4,1,1,5,0.56
70,1,1,7,2.42
59,2,6,10,4.51
9,1,1,7,1.27
74,2,1,2,0.61
25,1,3,2,0.73
43,1,6,NA,NA
0,2,3,15,4.35
14,1,3,15,5
78,1,7,7,1.79
42,1,4,15,3.96
61,2,3,3,1.27
30,2,1,6,1.06
31,1,4,6,1.52
17,1,1,77,NA
2,1,7,5,1.06
47,1,2,2,0.61
23,2,3,9,2.31
25,1,3,2,0.36
12,2,4,1,0.03
62,1,4,3,0.84
20,1,3,14,1.91
58,1,3,15,5
42,1,1,NA,NA
2,1,7,6,0.65
3,2,3,3,0.61
14,2,1,6,0.88
16,1,4,14,3.45
76,1,3,8,3.12
6,2,3,7,2.12
52,2,2,7,2.23
17,2,3,15,5
36,1,1,2,0.28
52,1,6,15,3.53
33,1,3,6,1.13
39,1,6,10,2.73
40,1,3,14,3.36
80,2,3,5,1.97
4,2,3,9,2.31
51,1,3,15,5
48,2,3,6,0.91
32,2,1,5,0.38
3,2,4,3,0
31,1,4,10,5
69,2,3,10,4.13
23,1,4,7,2.58
63,2,2,7,1.68
47,2,6,9,3.03
6,2,1,7,1.3
68,2,3,6,1.64
32,1,6,14,5
4,2,6,7,0.88
0,1,4,2,0.21
4,2,4,14,3.37
49,1,1,8,2.12
50,2,1,4,0.47
9,2,6,15,4.19
41,2,4,6,0.9
18,2,3,99,0
3,2,4,3,0.56
63,2,3,15,4.67
16,1,7,15,4.07
80,2,3,12,NA
31,1,3,15,5
10,1,2,15,4.19
57,1,3,14,3.22
0,1,1,13,NA
16,1,1,15,5
34,2,6,14,5
33,2,6,15,4.19
9,2,3,6,1.26
8,1,4,77,NA
13,2,3,6,1.09
18,1,2,5,0.63
5,1,2,4,0.58
0,2,1,14,3.77
7,1,3,15,5
67,1,4,6,2.14
8,2,6,15,5
31,2,3,15,4.67
12,1,1,1,0.27
72,1,3,9,3.81
13,1,3,7,1.78
7,2,6,77,NA
55,1,3,4,0.99
14,1,4,3,0.38
52,2,2,8,4.7
55,1,4,2,0.54
4,2,4,4,0.54
41,2,3,15,5
8,1,4,7,1.43
47,2,3,9,2.59
25,1,3,8,2.56
40,2,6,15,5
1,2,1,5,0.5
1,1,3,6,0.9
16,2,3,6,0.9
38,2,4,9,2.68
8,1,7,15,3.37
1,1,4,4,0.45
7,2,2,6,1.02
74,2,3,5,1.89
3,1,1,6,1.59
9,2,4,15,5
1,2,4,7,1.11
23,2,1,9,2.82
50,2,3,15,5
12,2,1,6,0.88
1,1,4,2,0.32
19,1,3,99,0.73
10,1,1,14,3.82
26,2,6,9,2.52
62,2,4,9,1.85
22,1,2,3,0.59
12,2,2,3,0.64
2,1,4,5,1.01
66,2,1,12,1.05
16,1,3,15,5
14,1,6,1,0
1,1,4,9,2.35
13,2,6,6,1.53
0,1,3,6,1.27
56,2,3,NA,NA
51,2,4,15,5
18,1,3,6,1.21
11,1,4,5,0.72
2,1,1,8,1.42
14,2,4,14,3.37
46,1,7,1,0
40,2,1,15,5
38,1,7,6,0.78
2,2,2,7,1.59
35,2,4,15,5
49,2,1,12,NA
56,1,6,7,1.68
59,1,3,15,5
69,2,3,77,NA
1,2,3,15,5
5,1,4,4,0.57
10,2,1,7,1.47
57,1,4,12,2.18
6,1,1,8,2.56
9,1,2,4,0.67
14,2,2,14,2.85
11,1,4,5,1.35
48,2,7,4,0.66
38,2,3,9,2.55
1,1,3,6,1.1
46,2,1,6,1.52
25,1,3,13,NA
62,2,3,9,2.53
52,1,1,4,1.01
11,1,3,8,2.41
6,2,4,15,5
30,1,3,5,1.02
17,2,2,77,NA
40,2,3,15,5
11,1,4,6,1.54
12,1,1,9,2.15
10,1,4,15,5
45,1,1,12,1.71
25,1,3,10,2.14
2,2,4,4,0.63
7,1,3,15,5
13,2,3,10,2.15
52,1,3,15,3.58
29,1,3,7,3.22
66,2,6,8,3.18
0,2,4,6,1.26
5,1,3,15,4.67
26,2,3,2,0.36
33,1,2,15,5
55,2,3,7,2.58
80,1,3,3,1.22
22,1,6,15,3.63
1,1,1,4,0.82
20,2,3,15,5
51,2,2,6,2.13
19,2,2,12,0.84
17,1,3,14,3.4
33,2,4,3,0.36
38,1,4,9,4.8
75,1,6,15,5
8,1,4,15,5
65,1,3,7,1.01
46,2,3,4,0.99
75,1,4,2,0.7
49,1,3,15,5
78,1,1,6,2.19
4,1,3,9,1.97
10,1,3,14,3.14
80,2,3,14,4.77
18,2,2,3,0.2
55,1,1,5,0.92
15,2,4,7,1.45
47,1,4,14,5
41,1,4,9,3.03
70,1,4,7,3.83
7,2,1,77,NA
4,2,7,6,1.54
10,1,2,14,4.12
47,1,1,5,1.02
9,1,3,6,0.93
44,1,3,7,0.88
57,1,3,5,0.7
54,1,6,15,3.53
40,2,2,7,1.45
37,1,3,3,0.59
18,1,2,15,5
39,2,2,15,5
60,2,3,2,0.77
2,2,2,9,2.34
80,2,3,5,1.55
70,1,3,15,5
2,1,7,5,0.77
49,2,3,8,4.35
43,2,2,NA,NA
45,2,3,9,3.07
39,1,6,15,5
43,2,1,14,3.82
26,1,3,15,5
75,2,3,10,4.13
39,2,4,15,2.49
5,2,4,15,4.3
10,1,3,77,NA
65,1,3,14,5
45,1,1,8,3.09
10,2,4,12,NA
8,1,4,14,2.66
41,2,2,2,0.37
4,2,2,7,1.27
52,2,4,7,1.52
17,1,4,10,4.36
6,2,1,1,0.03
17,1,1,6,1.54
45,1,1,12,1.39
59,2,7,2,0.84
4,2,3,15,4.67
6,2,4,13,NA
0,2,4,3,0.51
30,1,1,14,2.87
7,1,3,10,2.47
39,2,6,15,5
45,1,3,NA,NA
54,1,3,14,5
42,2,2,8,1.58
2,2,3,14,2.39
6,2,4,8,2.63
9,2,1,99,NA
31,2,4,5,0.48
77,2,3,9,2.78
15,2,4,4,0.57
64,2,6,7,2.2
62,2,4,10,4.64
10,1,2,8,1.63
35,2,1,9,2.51
62,2,3,4,1.46
69,1,3,3,1.03
43,2,3,9,2.52
69,1,4,2,0.77
30,1,6,15,5
76,2,3,14,2.39
41,1,4,15,5
62,1,4,5,1.74
11,2,3,14,3.48
1,1,6,10,3.28
58,1,3,15,5
19,1,4,3,0.69
22,1,1,14,2.25
45,1,4,12,NA
29,1,6,8,1.4
37,1,1,14,2.9
63,2,6,NA,NA
23,1,3,15,5
30,2,3,15,4.61
6,2,2,14,4.1
77,2,4,4,0.97
5,1,3,14,2.94
50,2,4,6,1.91
0,2,3,10,2.22
19,1,1,6,0.52
0,2,3,12,NA
14,1,3,6,1.91
16,2,4,7,1.95
20,2,7,5,1.27
63,1,3,6,2.19
16,2,1,12,NA
64,1,1,8,3.09
55,2,6,14,5
66,2,3,6,1.05
70,1,3,1,0.12
62,2,2,4,1.57
59,1,6,4,0.81
43,2,6,14,3.37
10,2,1,7,1.77
50,1,2,10,3.33
59,1,1,6,2.19
49,1,1,9,4.97
28,2,2,7,1.71
37,2,4,5,0.72
67,2,3,15,5
60,2,1,4,0.65
13,2,4,77,NA
2,2,3,5,0.5
22,1,1,8,1.52
72,2,1,NA,0.7
44,2,3,6,1.97
4,1,4,6,1.17
55,1,3,7,2.23
80,2,3,4,1.31
31,1,4,9,3.87
47,2,3,15,5
26,2,2,4,0
14,2,3,6,0.86
54,1,3,5,0.86
17,2,6,99,0
58,2,4,3,0.84
0,2,4,13,NA
43,2,2,15,4.19
2,2,1,15,4.25
6,2,2,15,4.19
72,1,6,14,3.48
37,2,2,10,2.15
72,2,3,7,2.48
55,1,1,5,1.29
19,1,4,5,0.63
80,1,3,10,5
37,1,6,15,5
49,1,3,1,0.12
52,2,3,9,5
70,2,3,15,5
19,2,4,13,0.26
26,2,3,10,1.53
6,2,3,15,5
24,1,3,12,3.92
25,1,4,14,4.1
10,2,1,5,0.73
50,2,3,15,4.4
0,1,7,14,4.61
52,2,3,5,1.27
8,2,3,8,1.39
52,2,3,10,2.13
71,1,4,3,1.04
4,2,3,15,4.61
34,2,6,7,0.88
17,2,6,12,NA
55,2,3,6,1.52
1,1,2,9,2.18
1,1,7,15,5
74,1,3,14,5
37,2,4,7,3.66
80,1,1,6,1.79
47,1,3,5,1
1,1,4,7,1.27
45,1,2,7,3.74
0,2,7,6,1.4
4,2,1,5,0.29
36,1,3,15,5
2,1,3,7,2.13
66,2,2,2,0.52
57,1,4,2,0.69
42,2,1,9,3.93
5,1,4,5,0.48
10,1,3,15,5
33,1,3,10,3.33
15,2,4,5,0.63
19,1,1,5,0.56
15,2,7,15,5
22,1,3,15,5
11,2,1,6,0.76
43,2,1,7,1.33
49,2,6,7,1.43
26,2,4,2,0.35
17,2,4,9,2.55
55,1,3,8,1.79
9,2,6,8,2.1
17,1,3,7,1.27
40,2,2,4,0.67
47,1,4,9,3.07
73,1,4,2,0.7
67,2,2,77,NA
42,2,3,10,2.15
39,1,4,15,3.96
2,2,3,12,NA
1,1,7,4,0.47
62,2,1,10,4.19
80,1,3,15,5
48,1,3,15,5
40,1,1,5,0.63
28,1,3,5,0.63
10,1,7,13,NA
44,1,3,5,0.67
31,2,4,8,1.91
16,2,7,77,NA
21,1,1,5,0.92
80,2,3,8,3.22
48,2,1,7,2.05
25,2,3,5,1.23
55,2,3,10,3.54
32,2,1,10,1.94
54,2,3,15,5
7,1,3,15,5
63,1,6,15,5
33,1,4,6,1.52
11,1,2,15,4.67
41,1,3,6,0.91
39,2,3,7,3.6
4,1,3,7,0.93
16,2,2,5,0.9
64,1,1,9,3.87
38,1,3,12,NA
3,1,6,12,NA
70,2,4,2,0.81
42,2,1,5,0.93
10,2,3,77,NA
38,2,3,5,0.83
77,1,3,15,5
3,1,4,14,2.18
1,2,1,4,0.47
22,2,1,6,1.2
24,1,3,15,5
59,2,3,15,5
8,1,3,15,4.61
33,2,3,15,5
62,2,7,77,NA
16,1,4,6,1.91
13,1,2,6,0.95
44,2,2,8,1.42
41,2,3,10,2.03
34,2,3,14,3.61
39,1,3,4,1.57
47,2,6,5,0.85
42,2,1,15,5
50,2,4,15,3.44
34,1,3,6,1
80,1,4,9,3.03
32,1,6,5,1.02
2,1,1,6,0.76
60,2,3,14,5
65,1,2,1,0.42
9,2,6,5,0.51
10,1,4,7,0.85
1,2,3,15,5
66,2,4,3,1.11
80,2,3,5,1.8
57,2,6,8,3.22
10,2,1,7,1.25
32,1,6,15,5
2,2,2,4,0.63
12,2,3,15,5
80,1,6,3,0.52
26,1,3,12,NA
70,2,3,15,5
1,2,1,14,2.11
79,2,3,8,4.28
41,1,1,6,1.07
80,2,3,7,2.39
7,1,4,6,1.07
0,2,2,7,1.49
30,2,4,15,4.19
22,1,1,13,NA
51,2,2,3,0.2
0,2,3,15,5
65,1,1,8,3.09
65,2,6,8,3.22
8,2,6,15,3.93
69,2,6,9,2.46
24,2,3,15,2.83
57,2,2,99,NA
48,1,3,15,5
15,1,1,7,0.98
80,1,3,10,5
30,1,3,14,5
29,1,7,10,3.13
57,2,4,7,3.43
53,1,4,14,4.61
11,1,1,6,1.06
62,1,4,6,1.43
19,2,1,6,0.95
44,2,3,15,5
4,2,2,5,0.45
33,2,3,14,3.56
20,2,3,15,3.58
18,2,4,12,NA
60,1,4,12,NA
1,1,3,3,0.45
60,2,4,3,0.86
80,1,4,5,1.29
61,2,4,1,0.29
0,1,4,8,2.53
8,2,3,8,1.95
80,2,3,10,4.51
65,2,3,3,0.51
68,1,6,77,NA
56,2,3,3,1
71,1,4,9,2.87
70,1,3,3,1.03
40,2,4,5,0.85
37,1,3,5,1.06
57,1,3,15,5
22,2,3,5,0.86
76,1,3,14,4.84
51,1,7,15,5
34,2,3,2,0.45
37,1,6,NA,NA
80,1,4,15,5
18,2,1,6,0.9
22,2,3,77,NA
65,1,1,5,0.36
30,1,6,7,2.23
55,2,3,6,1.59
39,2,2,8,2.53
29,2,3,8,1.86
16,1,4,7,1.76
3,1,3,15,5
27,1,3,77,0.17
50,1,3,14,5
22,1,1,2,0.28
33,1,1,2,0.21
0,2,3,15,5
80,1,1,2,0.61
20,2,1,NA,NA
12,2,2,5,1.07
6,1,3,6,0.71
64,1,3,14,5
53,2,4,15,5
35,2,3,6,0.98
52,1,2,77,NA
45,1,3,14,3.4
42,2,1,5,0.84
35,1,3,7,1.27
7,1,4,1,0.07
13,2,3,15,5
10,2,2,8,1.34
17,2,3,9,1.51
63,2,3,5,1.38
19,1,4,13,NA
65,2,2,9,3.69
17,1,2,15,4.67
9,2,3,15,5
38,1,7,6,0.9
42,2,2,12,2.33
50,2,3,15,5
8,2,4,13,NA
2,2,2,10,2.73
15,2,3,14,3.14
61,2,1,7,2.26
64,1,4,7,1.77
15,2,3,8,1.61
2,1,3,5,0.72
35,1,1,10,4.51
75,2,3,4,1.67
9,1,7,15,4.69
69,2,4,6,2.4
14,2,6,1,0.02
75,1,4,7,3.43
13,1,2,6,0.89
61,1,1,6,1.28
10,2,4,15,4.61
60,1,4,5,0.84
55,1,4,8,3.48
18,1,7,15,5
33,2,7,4,0.59
6,1,7,8,1.43
0,1,4,77,NA
43,2,4,9,5
18,2,1,14,3.79
1,1,1,5,0.63
13,1,1,10,2.54
44,1,1,6,1.03
7,2,3,15,4.72
61,2,4,8,4.35
57,1,3,14,5
63,2,6,6,0.86
49,1,3,8,1.81
67,1,6,12,NA
59,1,3,7,2.2
75,1,3,4,1.29
63,2,2,3,0.83
49,2,3,6,0.83
1,1,3,9,2.34
0,1,4,8,1.58
37,1,2,14,2.69
7,2,1,15,4.4
56,2,3,14,5
0,2,1,15,5
46,1,2,NA,NA
22,1,3,14,1.91
8,2,3,7,1.01
28,2,4,2,0.35
72,2,3,12,NA
5,2,2,14,3.36
48,2,3,15,1.46
33,1,1,6,1.27
57,2,3,4,0.82
11,2,7,7,1.34
0,2,2,3,0.77
40,2,1,3,0.78
30,1,3,6,1.02
37,1,3,14,2.22
10,1,3,10,2.73
1,2,2,2,0.3
23,2,7,4,1.04
36,2,4,4,0.86
15,2,4,77,NA
21,1,4,5,0.86
50,2,1,8,2.63
44,2,6,9,2.52
22,2,3,6,1.33
59,1,3,15,5
22,1,3,9,2.53
10,1,4,10,3.28
33,2,3,8,2.12
61,2,2,5,0.56
22,1,3,12,NA
12,2,3,15,5
35,2,3,15,5
20,1,3,7,1.47
4,1,3,15,4.84
58,2,3,4,1.38
29,2,2,15,5
50,1,3,3,0.76
72,1,3,7,2.67
27,2,4,7,1.27
64,2,3,15,3.17
8,1,6,14,4.61
31,2,6,9,3.17
3,2,6,5,0.84
2,1,2,77,NA
31,2,4,6,1.28
19,1,4,5,1.16
27,1,3,7,1.2
40,1,2,14,4.61
38,2,6,15,4.35
73,2,3,15,4.28
52,1,3,3,0.84
21,2,1,99,NA
35,2,3,15,3.43
69,2,3,15,4.48
61,1,3,7,2.26
71,1,6,9,2.46
25,1,6,7,1.43
37,1,1,5,0.63
2,1,1,8,1.03
41,2,1,5,0.96
44,1,3,15,4.3
70,2,3,7,2.09
24,1,1,4,0.54
0,1,1,5,0.56
57,2,3,7,3
47,1,1,12,NA
38,1,3,15,5
31,2,1,15,3.79
44,2,4,5,1.53
5,2,1,2,0.21
13,2,2,1,0.01
11,1,4,15,3.94
50,1,6,15,5
38,1,2,7,1.5
21,2,3,9,3.03
64,1,3,4,1.43
37,2,2,13,NA
1,1,4,14,3.79
31,1,4,9,3
69,2,1,77,NA
11,2,4,6,0
75,2,4,10,4.45
38,2,6,14,3.44
64,2,4,5,1.97
16,2,1,6,1.26
4,2,2,5,0.76
15,1,4,6,1.36
61,2,3,3,1
24,1,3,7,2.02
33,2,4,3,0.51
33,1,3,5,0.8
43,1,1,6,1.06
32,2,4,13,NA
4,2,1,12,NA
75,2,3,4,0.95
39,1,1,9,2.34
44,2,1,99,NA
18,1,4,99,NA
11,2,4,8,1.56
40,1,6,7,0.88
2,2,3,15,5
10,2,4,10,2.33
60,2,4,13,NA
11,2,4,12,NA
14,2,3,15,5
2,2,4,1,0.02
8,2,1,15,4.67
9,2,4,5,0.72
72,1,4,4,1.08
55,2,6,10,4.13
33,1,3,1,0.26
48,2,4,4,0.67
19,2,1,5,1.46
52,2,3,6,1.54
27,1,2,3,0.87
71,2,3,4,1.57
69,2,1,10,1.64
73,1,6,8,3.18
27,1,4,8,0.92
24,1,1,4,0.71
45,2,1,12,NA
14,2,3,7,1.47
28,1,3,6,1.22
24,2,1,6,0.68
14,2,6,15,4.35
23,1,3,6,1.2
37,2,1,4,0.92
61,1,4,15,5
8,2,3,10,2.97
2,2,4,7,1.74
24,2,2,NA,NA
21,2,3,3,1.24
71,2,1,5,1.29
6,1,3,15,5
44,2,2,12,NA
10,2,6,15,5
28,2,6,9,3
31,2,4,13,NA
37,2,6,14,3.14
20,1,3,7,1.13
9,2,1,10,2.76
12,2,6,14,2.83
70,2,2,3,0.89
12,1,4,3,0.42
42,2,3,3,0.47
4,1,4,13,NA
4,1,2,1,0.06
62,2,3,15,5
19,1,3,15,3.58
60,2,3,15,5
13,2,6,14,2.83
47,2,6,15,5
34,2,6,15,5
64,1,3,15,5
71,2,1,5,0.69
46,1,3,15,4.64
31,2,6,6,1.32
0,1,4,5,0.83
39,2,1,7,1.47
42,1,6,15,5
1,2,1,12,1.4
0,2,4,1,0.01
47,1,4,15,5
3,2,3,4,0.4
44,1,4,4,0.54
3,2,1,5,0.88
67,1,3,6,2.57
39,1,3,14,3.3
80,1,3,5,1.46
78,1,4,8,1.56
2,1,6,15,5
46,2,3,3,0.35
68,1,4,15,5
33,1,3,7,2.42
42,2,4,7,1.97
60,2,6,6,2.06
80,1,3,3,0.87
65,2,6,15,5
23,1,1,5,0.38
16,2,3,15,5
66,1,3,14,5
60,1,3,14,3.09
9,1,1,14,2.82
31,1,4,9,5
50,2,3,NA,NA
17,2,6,15,5
3,1,3,15,5
0,1,3,6,0.9
19,2,4,4,0.78
66,1,3,7,3
38,2,6,7,1.43
0,1,4,4,0.71
24,2,2,5,0.73
80,2,3,12,NA
15,2,3,8,2.2
43,2,4,7,2.58
5,2,3,9,2.15
47,1,1,12,NA
41,1,1,5,0.38
3,1,3,6,0.93
46,1,6,15,4.3
24,1,1,7,1.26
6,1,3,7,1.59
39,1,3,8,2.12
60,2,2,5,0.58
2,1,2,13,NA
12,2,4,14,3.79
6,2,4,8,1.39
13,2,3,14,4.1
0,2,3,12,3.84
8,1,3,9,2.34
14,2,2,9,1.97
19,1,1,5,0.73
0,2,1,15,5
52,1,4,9,3.94
56,1,1,77,NA
52,2,3,1,0.02
46,1,3,15,5
16,2,6,14,3.98
77,2,1,2,0.82
13,2,4,5,0.56
62,2,4,6,2.31
8,2,3,15,5
73,2,1,3,0.44
46,2,3,15,4.72
37,2,4,3,0.47
1,2,1,7,0.8
47,2,6,15,5
49,2,3,15,3.58
41,2,1,77,NA
8,2,1,6,1.08
27,2,3,NA,NA
22,1,2,5,0.82
31,2,4,14,5
8,2,6,15,4.43
26,2,6,15,4.99
7,2,2,15,4.88
75,2,6,9,2.69
12,1,3,15,3.67
1,2,3,4,0.68
38,1,3,15,5
63,1,2,1,0
2,2,3,5,0.88
47,2,7,14,5
16,2,2,99,NA
24,2,1,4,0.65
16,2,1,10,2.54
12,2,3,14,3.14
3,2,3,14,2.69
2,1,3,15,5
13,2,4,14,4.42
0,1,4,5,0.76
14,2,3,15,5
25,2,2,NA,NA
1,1,4,6,1.84
52,2,4,6,1.36
74,2,3,15,5
10,2,1,3,0.49
16,1,1,77,NA
8,1,1,15,3.48
13,2,4,6,0.95
20,2,2,8,1.58
16,1,4,5,0.72
12,1,7,15,3.89
49,1,6,15,5
75,2,3,8,3.1
62,1,6,15,5
16,1,2,5,0.54
25,1,3,4,0.92
55,2,4,15,5
56,2,6,3,0.84
13,1,1,14,2.11
0,1,7,6,0.7
69,2,3,15,5
6,2,1,6,0.88
7,1,1,12,1.27
20,2,3,9,3.17
33,2,4,7,1.47
73,2,3,15,5
35,2,6,8,1.56
52,1,3,9,5
22,2,3,1,0.02
0,1,3,15,5
48,2,1,10,2.36
37,2,1,6,0.68
64,1,6,15,5
7,1,1,13,NA
5,2,1,3,0.51
18,1,6,1,0
0,2,2,14,4.61
44,1,3,10,2.6
8,1,4,15,4.07
46,1,3,15,5
53,1,3,14,5
32,2,2,2,0.69
11,2,6,15,5
45,2,3,15,5
10,1,3,7,1.43
40,2,4,13,NA
69,2,3,3,0.87
40,2,3,14,3.82
1,2,3,5,0.85
12,2,6,7,2.05
42,2,4,10,2.63
55,1,4,7,1.52
52,2,3,8,1.91
36,2,1,7,1.47
40,2,4,8,2.53
41,1,3,15,5
55,1,3,8,4.18
52,1,1,3,0.31
12,2,7,6,0.65
34,2,4,6,1.09
35,2,4,1,0.17
0,1,1,6,0.69
48,2,3,5,1.04
3,1,2,77,NA
59,1,3,5,1.46
46,2,2,9,2.52
0,1,1,5,0.8
66,2,2,77,NA
12,2,4,14,2.39
25,2,3,8,2.56
0,1,3,14,2.69
65,1,4,7,1.7
80,1,3,7,2.23
40,1,4,7,1.45
18,2,4,3,1.03
4,1,3,10,2.89
36,2,1,14,3.45
28,1,7,15,5
9,2,1,99,0.76
55,1,3,15,5
3,2,1,7,1.95
55,1,4,7,2.67
80,1,3,6,2.74
76,1,6,5,2.06
72,2,3,5,1.96
9,2,4,15,5
41,2,3,14,4.84
55,2,3,3,0.84
19,2,1,5,0.72
75,1,3,4,1.54
51,1,1,4,0
0,2,1,7,0.85
9,2,1,10,2.22
26,1,2,14,3
25,1,2,5,0.73
41,1,6,15,5
22,2,4,9,0.17
12,2,3,7,1.01
45,2,3,15,5
47,2,3,2,0.38
6,2,1,3,0.44
12,1,4,4,0.68
2,2,3,7,1.89
46,2,3,15,3.63
74,2,3,15,5
9,1,6,8,1.56
8,2,3,2,0.41
63,2,2,15,5
12,2,2,12,NA
16,2,1,4,0.42
1,1,3,15,4.61
5,2,7,99,0.53
44,1,3,9,3.55
11,1,4,8,1.44
0,1,7,14,4.55
8,1,3,6,1.59
4,2,3,2,0.3
24,2,4,8,1.42
10,2,2,8,1.25
41,1,6,15,4.35
80,2,3,7,2.32
36,1,3,15,5
59,2,6,15,4.25
28,2,7,3,0.64
43,2,3,5,1.02
9,1,3,6,1.02
20,1,1,4,0.82
63,1,6,8,3.18
60,2,3,15,5
66,2,1,4,1.16
32,1,3,5,1.29
5,2,3,9,2.52
7,2,4,15,3.24
77,1,3,4,1.21
3,2,4,3,0.51
71,2,4,7,1.27
72,2,6,15,5
31,2,6,8,3.22
58,1,4,12,1.04
14,1,4,6,1.07
0,1,1,5,0.56
16,1,1,3,0.47
11,1,3,2,0.25
0,1,3,9,2.22
0,2,6,9,2.15
42,2,1,15,5
1,2,3,8,2.27
62,2,4,5,0.48
4,2,3,6,1.02
1,1,2,12,NA
14,2,1,14,3.5
29,1,3,3,0.43
32,1,3,3,0.86
33,1,4,6,1.04
22,1,4,5,0.86
5,2,4,7,1.74
45,2,1,77,NA
39,2,6,15,4.25
15,1,3,12,NA
2,1,3,14,3.61
18,1,3,12,NA
18,1,3,5,0.5
27,1,3,5,1.39
12,1,4,2,0.18
1,1,3,7,1.29
7,1,6,15,4.19
57,1,3,14,3.84
30,2,4,2,0.25
46,2,1,77,NA
57,2,3,5,1.27
49,2,2,4,0.49
36,2,1,14,3.45
1,2,1,2,0.24
32,1,3,9,2.34
8,1,3,6,0.59
80,1,3,7,1.65
14,2,1,5,0.63
39,1,4,13,NA
0,1,3,8,1.61
22,2,4,14,3.84
34,1,4,3,1.13
52,1,3,15,5
43,1,3,14,4.1
19,1,1,3,0.84
16,1,1,6,0.95
64,2,6,NA,NA
60,1,4,7,2.26
35,2,3,15,3.6
30,2,1,8,1.58
3,1,4,5,0.72
33,2,2,5,0.76
51,1,3,6,0.7
50,1,3,4,0.66
22,2,3,13,NA
45,1,4,5,0.56
13,1,1,13,NA
36,2,1,5,0.86
41,1,4,10,4.7
10,1,3,4,0.91
8,2,2,3,0.61
6,1,1,14,2.9
33,2,4,7,0.98
10,2,1,14,2.53
50,1,3,15,5
0,2,3,1,0.18
19,2,7,6,1.4
46,2,6,15,5
15,1,7,15,5
2,1,4,7,2.51
7,2,4,13,NA
72,2,3,3,0.77
15,1,1,8,2.3
71,1,6,15,5
43,2,1,9,1.97
45,2,4,6,1.11
3,1,4,1,0.03
80,2,1,3,0.85
58,1,1,7,1.25
48,1,1,7,1.7
33,2,3,5,0.88
46,2,4,6,1.62
7,1,4,5,0.72
26,2,4,15,5
70,1,3,7,2.54
13,1,6,15,3.63
4,2,3,9,2.15
37,1,3,15,5
30,1,1,14,4.14
34,2,3,4,0.54
56,1,4,77,NA
16,2,1,99,NA
14,2,6,15,5
6,2,4,7,1.27
73,1,4,9,3.81
15,1,2,7,1.09
31,2,4,10,3.1
7,2,4,5,1.27
55,2,3,5,1.46
14,1,6,7,0.88
54,1,3,14,3.37
50,1,6,8,1.81
72,1,3,10,4.45
66,2,3,6,2.19
59,2,6,15,5
59,1,6,NA,NA
17,1,1,15,5
48,2,1,3,0.47
38,1,4,14,2.72
45,1,6,5,0.85
8,1,4,4,0.57
2,2,4,3,0.36
80,1,3,6,1.93
36,2,3,7,1.25
80,2,3,7,3.13
7,2,1,5,0.56
6,1,4,15,2.49
63,2,7,1,0
80,1,3,5,1.29
2,2,3,15,4.67
0,2,2,5,0.87
38,2,6,10,2.36
12,2,3,6,1.2
2,1,6,8,1.81
31,1,1,9,2.42
39,1,3,7,1.07
32,2,7,6,1.06
52,1,1,14,1.13
47,1,3,2,0.39
10,1,1,5,0.63
41,1,3,7,1.08
37,2,3,15,3.17
19,2,4,15,4.82
40,1,1,15,5
30,2,3,1,0.13
39,2,3,3,0.36
51,1,2,7,1.61
53,2,3,15,5
70,1,3,7,1.77
17,1,6,3,0.52
