RIDAGEYR,RIAGENDR,RIDRETH3,INDHHIN2,INDFMPIR
1,2,4,15,5
12,1,3,15,2.22
34,1,1,7,1.14
31,1,1,8,1.86
80,1,4,13,NA
48,2,4,15,4.12
40,2,4,14,3.09
7,1,3,15,4.22
19,2,4,15,5
57,2,4,15,5
18,1,2,4,0.62
43,1,6,7,1.84
50,1,2,15,5
32,2,4,2,0.33
34,1,7,15,5
0,1,3,7,2.03
24,1,6,15,5
72,2,1,NA,NA
41,1,3,9,2.95
10,1,3,5,0.7
46,2,1,12,NA
9,1,2,6,1.03
8,1,2,99,NA
0,2,7,3,0.75
61,1,2,15,4.98
45,1,4,1,0
41,2,3,15,5
1,2,3,5,1.04
78,2,4,99,NA
5,1,4,7,1.1
11,1,4,8,1.67
15,1,2,8,2.48
20,2,2,7,1.55
33,2,1,7,0.9
54,1,3,9,1.84
27,2,1,9,2.74
9,1,3,15,5
13,2,2,3,0.43
60,2,4,3,0.51
62,1,3,9,3.77
8,1,3,9,2.11
12,2,1,2,0.3
12,2,6,15,3.07
6,2,2,10,2.39
79,2,4,1,0.2
35,2,1,12,NA
8,2,4,15,4.96
62,2,1,9,3.45
16,1,6,6,0.95
13,2,6,6,1.07
6,1,1,7,0.81
36,1,4,NA,NA
1,2,4,8,2.16
67,2,3,8,2.14
70,1,2,3,0.75
16,2,2,15,5
0,1,4,NA,NA
32,2,3,10,2.85
7,1,3,15,5
6,1,1,15,2.55
17,2,1,4,0.74
12,1,2,15,2.55
21,1,6,12,NA
70,1,2,3,0.75
17,2,1,4,0.53
14,2,1,2,0.3
26,2,6,7,1.88
19,1,7,4,0.58
20,2,2,3,0.85
57,2,1,5,0.95
71,1,3,2,0.46
28,1,4,8,1.22
11,2,1,7,0.82
59,1,3,3,1.1
23,1,2,8,2.06
30,2,1,15,5
52,1,2,14,5
29,2,6,NA,NA
22,2,3,12,NA
7,1,3,7,1.72
59,2,1,6,1.24
7,2,4,14,2.81
33,1,6,10,NA
60,2,4,7,3.54
67,1,1,7,2.09
25,2,6,15,5
61,1,1,9,2.11
66,2,3,15,5
26,2,3,8,2.89
36,1,3,8,0.76
69,2,1,6,1.52
1,2,2,15,5
48,2,3,8,3.37
24,2,4,2,0.6
33,1,4,15,5
0,2,1,3,0.4
40,2,3,9,2.26
33,1,3,7,1.99
16,1,1,6,0.78
26,2,1,5,0.75
3,1,1,15,5
1,2,3,14,3.17
8,2,1,4,0.55
35,2,1,14,2.82
9,1,3,6,0.69
60,1,1,9,3.45
21,2,3,10,2.76
60,2,1,14,3.7
23,2,4,1,0.06
80,1,3,6,1.62
76,2,6,2,0.71
10,2,3,15,4.36
39,2,1,4,0.49
17,2,4,15,5
52,2,1,77,NA
26,2,1,10,1.7
36,2,4,9,1.87
10,2,3,9,1.84
75,2,3,6,1.69
5,1,3,9,1.24
4,2,7,15,5
2,2,4,6,1.15
36,2,3,10,2.46
10,2,3,15,3.38
57,1,4,6,1.24
28,1,4,7,0.95
1,1,1,1,0.07
64,2,2,3,0.85
63,1,4,14,5
32,1,4,NA,NA
2,2,3,9,2.04
80,1,6,77,NA
67,2,6,NA,NA
80,1,3,7,2.75
44,1,3,7,1.65
77,1,3,99,NA
74,2,3,3,1.02
37,2,1,7,0.02
59,1,3,5,0.59
42,2,1,6,1.26
1,2,1,5,0.63
6,1,1,5,0.61
10,2,3,10,1.91
65,1,3,10,4.39
58,1,3,15,5
60,2,4,8,3.06
14,1,3,14,2.3
20,1,1,2,0.3
7,1,3,10,1.91
13,1,2,4,0.55
1,1,7,7,1.65
25,2,3,15,5
0,1,1,12,NA
5,1,7,14,2.3
2,1,4,6,0.92
54,2,6,13,NA
7,1,3,14,4.93
8,1,2,5,0.59
17,2,3,4,0.77
16,2,4,3,0.55
4,1,6,99,NA
47,1,6,5,0.68
14,2,1,8,2.49
12,2,3,14,2.81
30,2,6,1,0
13,1,3,15,5
72,1,3,10,3.48
76,2,1,8,1.96
14,1,3,14,2.82
38,2,3,15,4.49
13,1,3,14,2.04
8,1,4,5,1.01
54,2,6,15,4.96
13,1,3,15,5
48,1,3,15,5
42,2,1,4,0.6
15,2,1,6,1.04
65,2,2,3,0.3
6,1,3,9,1.52
9,2,3,15,4.12
80,2,3,15,5
26,1,6,9,2.11
39,2,2,77,NA
17,1,4,14,2.1
36,2,1,7,1.23
73,1,3,6,1.24
0,1,2,7,1.25
30,2,6,14,4
60,2,3,NA,NA
11,1,7,15,5
77,2,3,6,1.66
30,2,1,99,NA
72,1,3,5,1.51
6,2,3,14,3.27
32,2,2,14,5
6,2,1,9,1.94
65,1,6,8,3.06
7,2,3,7,0.76
34,1,2,77,NA
13,1,7,8,1.76
12,1,3,8,1.69
42,1,4,15,5
40,2,1,13,NA
9,2,3,8,1.65
37,1,3,15,4.49
5,2,2,77,NA
8,2,2,NA,NA
16,1,1,2,0.25
68,2,1,2,0.76
2,2,3,6,1.04
41,2,3,6,0.82
5,1,3,14,3.3
31,2,4,5,1.02
12,2,4,5,0.49
1,1,3,15,5
7,1,1,7,1.07
31,1,3,3,0.35
19,2,4,5,1.38
46,2,3,5,0.56
15,1,2,14,3.72
3,2,4,13,NA
15,1,3,15,2.89
27,1,6,10,1.59
4,2,3,14,3.81
6,2,1,5,0.84
62,1,4,99,NA
9,1,3,9,2.47
6,1,2,14,1.89
42,1,6,15,5
28,1,3,7,3.48
7,1,2,6,1.24
61,1,6,9,2.11
3,1,3,10,2.15
26,2,4,7,2.95
0,2,3,15,5
0,1,3,5,0.99
65,2,3,13,NA
9,2,1,9,2.64
21,1,4,9,1.47
18,1,1,6,1.24
33,2,6,15,2.66
9,2,2,7,1.23
32,2,3,14,3.29
69,2,3,12,NA
1,1,6,7,1.14
20,1,4,8,2.23
25,1,1,15,4.74
63,2,2,14,5
54,1,3,4,0.42
69,2,4,2,0.45
51,1,2,14,4.72
13,2,1,77,NA
4,2,4,5,1.14
47,2,4,2,0.82
13,1,3,7,1.11
7,2,3,5,0.77
11,2,2,6,1.16
76,1,4,7,2.76
26,1,3,8,1.76
19,1,6,4,1.56
67,2,1,10,3.47
64,2,2,12,NA
10,2,1,5,0.74
33,2,2,14,3.3
46,2,4,4,1.09
17,1,3,15,5
1,1,3,6,1.49
18,1,7,8,1.53
11,1,3,12,NA
28,2,3,12,NA
69,2,2,4,0.79
16,2,4,6,0.92
4,1,4,3,0.56
8,1,3,14,3.71
26,1,6,14,2.48
70,2,4,6,1.23
51,2,3,15,5
45,2,2,8,1.6
16,1,1,77,NA
4,1,3,15,5
71,1,3,6,1.59
29,1,6,15,2.66
5,1,1,6,0.98
53,2,3,4,0.82
76,1,6,5,1.36
11,1,2,6,0.61
6,2,3,6,0.82
42,1,1,12,NA
19,2,6,14,2
25,1,6,15,5
59,2,1,6,2.89
41,1,3,15,5
42,1,7,15,4.33
17,1,1,NA,NA
48,2,6,12,NA
4,2,2,4,0.56
20,1,4,4,0.87
50,2,1,4,0.74
4,1,1,NA,NA
35,1,6,99,NA
43,1,6,4,0.85
14,1,2,15,5
29,1,2,3,0.37
33,2,2,2,0.45
64,1,6,15,5
7,1,1,3,0.21
1,1,3,9,2.74
2,2,7,5,0.75
15,2,2,8,2.48
8,1,3,15,4.12
51,1,3,8,2.82
43,2,1,5,0.7
52,1,3,7,1.87
77,1,4,2,0.76
57,2,1,15,5
2,2,7,2,0.35
44,2,4,6,1.03
68,1,3,3,1.09
80,2,3,7,3.37
36,2,6,15,5
11,1,1,9,2.11
0,2,7,15,5
12,2,4,1,0.08
11,1,3,14,3.46
11,2,3,7,1.76
2,2,3,10,1.59
3,1,1,9,1.63
0,2,4,7,1.1
33,1,3,15,4.12
61,1,2,9,1.17
80,2,3,6,1.91
41,2,6,7,1.27
46,1,1,6,1.38
74,1,4,12,NA
12,1,4,5,0.99
73,2,7,12,NA
6,2,2,14,2.99
4,2,2,3,0.51
77,2,1,NA,NA
9,1,1,15,2.18
68,1,3,8,3.12
3,2,2,NA,NA
23,1,4,14,3.29
73,1,4,15,5
45,2,2,8,1.38
34,2,4,3,0.93
3,2,3,15,3.53
17,2,2,99,NA
77,2,1,2,0.78
63,2,7,15,5
62,2,2,5,1.32
68,2,2,4,0.57
40,2,4,10,5
9,2,1,1,0.07
36,1,1,10,2.15
14,1,3,14,3.73
52,2,2,4,1.27
42,2,4,13,NA
58,2,4,2,0.31
79,2,3,4,1.35
54,1,4,5,1.68
76,1,3,15,5
80,1,1,3,0.65
11,2,7,6,1.24
45,2,3,9,2.98
17,1,3,14,2.46
17,2,2,7,1.29
80,2,3,12,NA
1,1,3,7,2.08
76,2,1,9,2.47
9,1,1,6,0.98
60,1,1,7,1.55
31,1,3,1,0.02
34,1,6,14,4.99
14,1,2,5,0.7
54,2,2,8,2.24
24,2,1,6,1.36
15,1,1,5,0.61
22,1,1,7,0.75
51,1,6,7,1.65
9,1,6,10,2.46
50,1,4,4,1.36
22,1,2,15,4.74
47,1,6,5,0.7
5,2,3,15,4.53
49,1,6,15,5
0,2,7,14,4.22
3,2,1,12,NA
16,2,6,9,3.45
52,2,2,2,0.4
18,1,7,1,0
80,1,3,15,5
50,2,1,5,2.04
58,1,1,7,3.7
36,2,3,7,1.72
16,2,3,4,1.02
27,2,4,6,2.8
13,1,4,5,1.22
79,1,3,5,1.85
1,2,1,14,2.64
79,2,3,6,1.76
80,2,2,77,NA
61,2,4,12,NA
20,1,4,13,NA
44,2,3,14,4.41
33,1,4,14,3.3
10,1,3,15,2.51
29,1,4,15,5
39,2,1,9,1.84
16,1,3,8,1.86
7,2,7,9,1.92
13,2,1,NA,NA
7,2,4,7,1.1
3,1,2,8,1.53
53,1,1,3,0.83
9,2,4,3,0.54
10,1,4,6,0.83
10,2,7,15,5
9,1,6,6,0.92
51,1,4,10,3.47
12,1,4,7,1.23
80,1,3,4,1
74,1,6,2,0.76
80,2,3,5,1.56
0,2,4,5,1.12
46,1,1,14,2.76
24,1,2,15,5
72,1,3,5,1.87
6,1,3,14,3.41
34,2,4,1,0.04
6,1,2,7,1.23
60,1,7,15,5
7,1,1,10,2.46
57,2,4,1,0.16
1,2,2,6,0.51
69,1,2,2,0.59
34,2,1,6,1.04
61,1,2,15,5
1,2,4,6,0.77
51,2,6,14,4.99
46,2,3,6,2.53
71,1,3,1,0.13
5,2,4,9,1.84
3,2,1,14,2.82
8,2,4,5,1.02
0,2,3,77,NA
58,1,3,4,0.89
59,2,3,8,2.81
24,2,3,15,2.8
1,2,3,8,1.54
39,2,4,12,NA
49,2,3,15,5
12,2,4,13,NA
1,1,1,7,1.23
67,1,6,7,2.2
67,2,4,7,2.4
5,2,4,2,0.21
41,1,4,9,1.87
67,2,6,5,0.7
0,2,4,9,2.57
4,1,4,9,2.03
14,2,6,14,3.62
54,2,6,77,NA
3,1,1,4,0.9
55,2,6,15,5
20,1,3,7,1.65
13,2,4,6,1.05
36,2,4,4,0.89
46,2,6,15,5
48,2,4,9,2.53
51,2,1,5,1.29
54,2,3,15,5
23,2,1,6,1.59
46,2,1,9,2.47
67,2,4,5,1.25
6,2,3,7,1.43
12,1,4,8,1.38
62,2,4,8,1.86
74,2,1,2,0.68
2,2,3,6,0.88
7,1,1,14,3.91
16,2,6,10,3.47
33,1,1,77,NA
58,1,3,2,0.79
17,2,3,14,2.82
4,2,3,6,1.32
0,1,3,15,4.08
44,1,3,5,1.7
17,2,3,14,4.04
80,1,3,15,5
2,2,1,6,0.87
14,1,3,10,0
39,1,3,10,2
53,2,4,14,5
10,1,7,5,0.82
61,1,2,77,NA
9,1,3,6,1.29
65,2,2,9,3.83
10,1,4,10,2.09
9,1,2,9,2.47
5,2,1,NA,NA
2,1,7,8,2.24
13,1,3,15,2.22
2,2,2,2,0.39
31,1,6,14,5
6,1,3,15,3.52
65,2,2,4,1.12
11,2,3,15,3.16
26,1,4,9,1.74
4,1,4,8,2.98
12,2,7,8,1.53
4,1,3,9,1.42
73,1,4,9,2.85
48,1,3,7,1.07
11,2,1,7,0.9
22,2,6,5,0.7
6,1,6,14,2.3
10,1,6,14,2.73
51,1,1,8,1.67
11,2,3,10,2.46
8,2,1,14,3.51
14,2,1,8,1.54
66,2,3,10,4.08
53,1,1,3,0.52
13,1,3,6,1.24
62,1,3,4,0.94
77,2,6,2,0.35
54,2,3,15,1.36
7,2,4,7,0.95
3,1,2,5,0.77
53,2,3,14,5
80,2,3,6,1.61
63,1,3,10,0.99
23,2,7,9,4.63
11,2,6,8,1.67
4,2,3,14,3.09
2,2,3,7,1.14
59,1,2,14,3.09
9,2,3,9,2.47
51,1,2,15,4.94
69,2,6,3,0.9
79,1,3,12,NA
12,1,3,15,5
45,2,4,10,5
24,1,4,3,0.42
30,2,2,14,3.17
79,1,3,10,5
80,1,3,9,3.75
14,2,7,10,2.46
33,2,1,2,0.4
1,2,3,77,NA
22,2,1,3,0.21
2,2,3,6,1.32
3,2,4,3,0.34
19,1,3,15,4.93
45,1,3,15,3.52
65,2,1,77,NA
18,1,3,15,5
8,1,4,3,0.88
19,1,2,15,3.54
17,1,4,6,1.15
78,2,1,9,2.99
18,1,1,7,1.65
8,1,4,NA,NA
46,2,1,5,0.59
49,2,1,1,0
8,2,1,12,NA
2,1,3,10,2.89
62,2,4,5,0.7
0,2,2,7,1.23
36,2,4,6,0.77
3,2,1,3,0.54
30,1,3,15,4.93
0,2,2,14,3.91
4,2,3,7,1.23
24,1,4,4,0.94
48,2,4,9,2.47
80,2,3,3,1.16
48,2,4,15,3.52
7,1,1,10,3.01
21,2,4,5,0.63
48,2,6,14,4.46
54,1,3,10,0.51
16,2,4,7,0.95
65,2,3,10,4.08
4,2,2,NA,NA
56,1,3,7,3.57
66,1,4,14,3.97
40,1,4,15,4.22
1,1,7,14,3.51
42,2,4,14,5
61,2,2,7,2.25
9,2,4,1,0.02
7,2,3,9,1.49
25,1,3,6,2.55
2,2,1,5,0.75
9,1,3,14,2.82
15,2,1,4,0.82
80,1,3,6,1.57
13,1,6,5,1.19
13,1,7,1,0
72,1,3,3,0.82
18,2,6,14,3.96
75,2,3,3,0.92
44,2,4,6,1.39
26,1,4,6,1.28
45,2,1,9,3.52
25,1,3,15,5
67,2,1,10,4.27
60,2,7,15,5
19,2,6,14,2.48
35,2,1,9,1.47
68,2,3,8,1.02
54,1,1,15,5
4,1,4,1,0.01
80,1,1,15,5
3,2,4,2,0.21
6,1,3,15,5
52,2,6,15,5
8,1,3,7,1.43
61,2,1,7,1.55
80,2,3,12,NA
7,1,3,3,0.35
73,2,3,6,1.62
70,1,3,7,2.2
4,1,4,7,1.73
0,1,3,9,2.47
18,2,4,15,5
2,1,3,15,5
69,2,4,15,4.98
65,2,4,8,3.79
2,2,1,15,4.57
16,2,3,7,1.15
24,1,4,2,0.34
18,1,1,9,2.99
31,1,4,5,0.82
50,1,3,5,1.01
43,2,1,7,1.07
68,1,1,7,2.18
33,2,1,NA,NA
56,1,6,8,2.24
6,2,3,14,3.09
80,1,3,5,2.08
7,1,1,14,3.5
22,2,3,3,0.75
67,2,6,4,1.15
80,2,3,3,1.02
9,1,4,9,2.88
10,2,3,6,1.04
28,2,4,5,0.93
61,1,2,4,0.98
9,2,1,77,NA
40,2,4,7,1.77
51,1,6,8,2.69
16,1,1,8,1.54
9,2,4,2,0.4
8,2,4,8,1.67
8,1,3,15,3.38
59,2,3,14,4.61
2,2,4,7,1.44
23,2,1,99,NA
19,1,1,8,0.85
14,1,1,7,1.28
22,1,4,7,2.18
80,1,3,6,1.87
11,2,2,4,0.58
8,1,1,8,2.06
47,2,3,14,4.48
0,1,1,7,1.73
71,1,1,12,2.97
7,2,4,10,2.89
6,1,4,6,1.31
0,1,7,10,2.15
5,1,4,6,1.64
42,1,3,9,2.26
2,2,3,7,2.18
33,1,2,12,1.09
36,1,1,9,2
11,2,3,15,5
48,1,6,15,4.95
60,2,3,9,4.67
23,2,3,7,2.51
62,2,6,15,5
13,1,2,5,1.14
7,1,3,15,3.52
3,2,3,15,3.9
23,2,3,8,2.49
58,1,2,7,2.39
1,1,7,8,1.47
29,2,2,3,0.5
15,1,3,9,2.14
3,1,4,4,0.39
55,2,1,6,0.71
37,1,3,15,4.12
4,1,2,3,0.54
57,1,4,15,3.52
79,2,2,NA,NA
17,1,6,7,1.99
12,1,6,15,5
51,2,1,5,0.84
76,2,1,2,0.74
60,2,1,NA,NA
80,1,3,6,1.69
0,2,2,8,2.24
71,2,3,15,2.55
42,2,4,13,NA
13,2,1,12,NA
73,2,3,6,2.59
42,1,4,15,5
35,2,1,1,0.02
0,1,3,8,2.06
3,2,6,15,5
35,1,6,15,5
33,2,1,2,0.4
35,2,1,NA,NA
70,1,6,7,2.75
18,2,3,15,5
12,2,1,2,0.23
8,1,7,4,0.97
59,1,4,10,4.08
5,2,2,15,5
54,1,3,9,4.63
31,1,4,8,1.38
0,1,3,9,2.99
80,2,3,5,2.06
16,1,1,6,0.61
3,1,4,2,0.18
62,2,4,8,3.83
65,2,2,6,1.98
5,2,4,2,0.4
43,2,3,2,0.3
1,2,3,7,1.98
64,1,4,6,1.78
12,2,3,7,1.98
7,1,3,10,2.76
64,1,2,NA,NA
12,2,3,7,2.39
20,2,3,5,1.04
57,1,3,15,5
76,2,3,4,1.26
13,2,1,4,0.38
19,2,4,4,0.04
17,1,1,14,2.76
17,1,6,NA,NA
37,2,4,77,NA
6,2,3,2,0.25
44,2,3,5,1.1
41,1,1,6,0.87
36,1,1,12,NA
22,1,6,14,3.37
72,2,3,7,3.27
0,2,4,3,0.42
5,1,1,2,0.25
44,2,1,14,2.33
12,1,2,6,1.05
11,2,6,NA,NA
44,1,3,77,NA
6,2,2,7,1.65
1,1,1,14,2.82
11,1,1,9,2.11
72,1,3,14,5
4,1,3,14,3.7
5,2,1,6,1.24
58,1,4,4,0.98
61,1,3,4,1.57
63,2,1,14,5
15,2,6,14,2
75,1,6,15,5
16,2,6,6,0.82
80,1,4,6,1.34
17,1,2,7,1.3
5,1,3,15,4.3
2,1,2,8,1.96
55,2,2,7,1.23
7,1,2,6,1.06
14,1,7,5,1
46,1,2,6,1.23
37,2,2,4,0.58
78,2,4,15,4.58
6,1,2,77,NA
20,2,3,9,2.98
42,1,1,8,2.49
10,1,4,9,2.47
72,2,1,2,0.15
21,2,3,12,NA
27,2,3,12,NA
17,1,2,NA,NA
18,2,4,2,0.5
7,1,3,6,0.92
64,1,4,15,4.98
77,2,3,6,1.88
4,2,6,15,5
9,2,2,10,2.67
47,1,3,15,2.51
60,1,3,15,5
1,1,2,5,0.74
4,2,1,9,2.47
65,2,3,9,3.43
27,2,7,8,2.95
28,2,2,14,3.7
77,2,1,6,2.63
80,2,2,4,1.47
40,1,6,5,0.93
6,2,4,4,0.65
48,1,3,14,3.54
40,1,1,10,2.72
69,1,4,13,NA
5,2,4,2,0.18
60,2,2,15,5
80,1,3,7,2.4
38,2,6,10,2.88
40,2,3,8,1.65
10,2,7,15,3.52
36,1,2,5,0.61
24,2,4,7,0.95
27,2,4,15,3.25
34,2,4,3,0.51
60,1,3,15,5
78,2,1,14,2.82
11,1,4,9,1.87
9,2,7,15,5
53,2,1,NA,NA
29,1,4,4,0.87
24,2,1,7,1.41
7,2,1,9,1.74
47,2,4,15,5
0,2,2,7,1.65
28,2,1,14,3.14
80,1,4,7,2.18
1,1,3,7,1.65
28,2,1,5,0.61
7,1,2,14,4.23
34,1,2,3,0.78
27,1,2,15,5
40,2,1,6,1.23
5,1,2,4,0.74
10,1,6,14,3.95
14,1,4,14,3.71
36,1,3,8,1.69
18,2,4,6,1.03
30,2,6,14,3.82
5,2,7,5,0.75
28,1,2,3,0
20,1,2,8,2.12
13,1,3,9,1.84
0,2,1,2,0.25
80,2,1,77,NA
8,1,7,12,NA
67,2,3,10,5
19,1,3,15,5
5,2,1,13,NA
10,1,4,6,0.77
36,2,1,6,0.78
13,1,3,6,1.37
58,2,2,7,2.08
39,1,3,8,1.65
34,2,1,7,1.23
0,1,4,5,0.66
1,2,6,15,3.15
34,2,3,10,2.67
75,2,1,6,1.05
4,2,3,9,2.04
11,1,4,8,1.36
8,1,1,6,1.24
44,1,3,15,4.94
50,2,6,13,NA
41,1,1,8,1.47
7,2,4,8,1.58
47,1,4,15,3.52
24,2,4,6,1.28
8,1,3,15,4.3
35,2,1,4,0.57
9,1,2,15,4.04
61,2,6,14,4.03
20,1,3,5,0.56
16,2,4,7,1.41
49,2,4,6,1.94
63,1,3,4,1.27
2,2,4,10,2.46
13,2,4,7,0.95
59,1,3,3,1.14
61,2,3,NA,NA
40,2,6,6,1.24
6,2,3,9,1.84
2,1,3,15,2.24
80,2,3,3,1.22
32,2,4,8,1.22
14,2,7,6,0.6
39,2,6,15,5
19,2,7,2,0.44
44,1,4,NA,0.08
27,2,3,15,5
49,2,3,15,5
43,2,4,14,3.72
6,1,3,15,5
50,1,3,8,1.08
57,1,6,15,5
23,2,3,7,1.74
7,1,4,6,0.77
10,2,3,14,2.58
65,2,3,6,2.74
34,2,6,15,5
8,2,4,8,1.76
4,2,3,15,3.07
34,2,7,1,0.01
15,2,4,3,0.75
21,2,4,13,NA
18,2,7,2,0.44
31,1,1,15,2.12
51,2,6,6,1.07
44,2,3,15,5
3,2,1,1,0
16,2,1,NA,NA
52,1,3,77,NA
28,1,1,15,4.57
80,1,6,8,2.38
42,2,1,6,0.89
34,1,4,14,2.81
41,1,4,6,2.04
7,2,3,6,1.5
1,2,4,4,0.53
51,1,1,4,0.74
0,2,3,15,4.57
41,2,3,8,1.86
16,1,6,15,4.12
42,2,4,7,1.48
5,1,1,2,0.17
18,1,3,14,2.82
57,1,3,10,5
39,1,2,7,3.37
1,2,4,12,NA
2,2,1,6,1.03
43,1,4,99,0.32
59,1,4,77,NA
44,2,6,15,5
70,2,4,3,0.99
56,2,2,8,2.82
41,1,6,15,5
72,2,3,6,2.55
34,1,7,15,5
11,2,4,3,0.54
43,2,6,NA,NA
36,2,1,99,NA
10,2,7,15,4.12
58,1,3,5,2.04
11,2,4,9,1.84
68,2,4,NA,NA
18,2,3,8,1.76
66,1,4,5,1.26
68,1,2,15,5
12,2,6,15,5
18,2,3,15,5
27,1,1,8,2.23
34,2,3,2,0.42
73,2,2,7,1.23
24,1,2,7,1.23
53,1,4,1,0.04
68,2,4,1,0
80,1,3,5,1.73
63,2,4,3,1.01
55,2,4,15,4.96
80,1,3,15,5
62,2,6,14,1.03
55,1,3,15,5
7,2,4,3,0.35
3,1,1,10,2.78
30,1,4,3,0.93
14,1,4,7,1.11
1,2,2,NA,NA
13,2,1,NA,NA
55,1,6,15,4.96
59,1,6,1,0.13
72,1,7,6,1.05
80,2,3,77,NA
61,2,3,6,1.82
30,2,3,5,0.82
13,2,1,4,0.82
61,1,3,7,3.37
9,2,4,13,NA
44,1,6,15,5
7,1,3,15,4.22
61,1,2,6,1.49
7,1,6,15,5
40,2,4,8,2.28
57,2,4,4,1.27
49,1,2,7,1.73
35,2,6,14,1.72
2,2,6,14,2.99
4,2,4,6,1.15
6,1,1,7,1.2
50,1,3,5,0.85
15,1,3,15,5
4,1,4,15,4.32
23,2,3,10,1.26
80,1,3,5,1.44
16,2,3,15,3.68
30,1,1,6,2.53
14,1,3,6,1.64
20,1,6,4,0.94
7,1,1,6,1.49
15,1,3,15,5
31,2,6,14,3.73
74,2,3,7,2.51
44,2,2,14,4.78
43,2,6,10,2.97
31,1,6,15,5
13,2,3,15,5
56,2,2,6,2.8
4,1,4,8,1.76
32,2,6,8,2.16
13,1,3,6,1.59
17,2,3,14,3.98
13,1,3,9,2.14
3,1,6,8,2.16
4,2,1,5,0.7
74,1,3,2,0.75
28,1,3,3,0.85
6,2,7,6,0.6
17,2,4,3,0.37
14,2,7,15,4.6
6,1,4,8,2.14
6,1,2,NA,NA
70,1,2,7,1.48
4,2,4,13,NA
13,1,3,7,0.98
27,2,6,15,5
2,1,4,2,0.18
20,2,3,7,1.99
32,2,3,14,3.99
35,2,2,15,5
24,1,3,12,NA
61,2,1,7,1.51
0,1,1,3,0.54
5,1,2,4,0.63
2,1,1,1,0.25
73,1,1,2,0.47
3,1,4,3,0.81
27,2,1,NA,NA
39,2,4,8,1.86
15,2,3,5,1.1
0,1,3,12,2.27
32,1,3,NA,NA
3,1,2,4,0.63
61,2,2,4,0.85
3,2,3,15,2.24
12,2,6,NA,NA
7,2,4,8,1.58
69,1,1,10,1.5
11,2,7,15,5
35,1,3,14,3.23
40,2,1,6,0.98
48,2,2,14,3.3
5,2,1,9,1.63
0,2,3,3,0.62
29,1,6,9,2.47
72,1,3,4,1.35
13,2,3,6,1.15
7,2,7,6,0.67
53,2,1,3,0.75
40,2,3,8,2.24
15,1,1,1,0.02
10,1,3,8,1.76
11,1,2,15,2.55
15,1,1,13,NA
8,1,4,10,3.22
17,2,6,10,1.59
47,1,4,8,1.76
4,1,4,6,1.32
16,1,2,3,0.58
19,1,2,6,1.24
4,2,4,15,5
0,2,3,10,2.67
46,2,3,15,5
19,1,6,14,2.48
6,1,3,12,NA
11,2,1,14,2.33
53,2,2,8,1.76
33,2,6,4,0.95
18,1,1,1,0.11
28,1,3,14,3.3
62,2,1,5,1.26
35,2,2,5,0.7
2,2,4,15,3.6
32,1,2,14,3.4
15,2,6,15,5
74,1,3,4,1.27
25,1,3,15,5
27,2,4,5,1.77
22,2,4,15,5
16,1,3,6,0.69
4,1,7,5,0.75
48,2,3,7,2.08
1,1,1,7,1.65
8,2,3,8,1.98
64,2,2,3,0.75
35,1,3,2,0.21
47,1,3,15,5
80,2,3,14,5
44,1,6,15,5
10,2,2,77,NA
61,2,3,4,0.76
22,1,4,6,1.03
51,1,6,4,0.94
16,2,3,8,1.86
0,1,4,7,1.98
2,1,3,9,2.59
14,1,3,6,1.04
61,1,4,5,0.99
65,1,4,15,5
3,2,3,77,NA
8,1,7,4,0.82
0,1,1,3,0.7
65,1,3,8,3.3
9,2,4,7,1.11
80,1,3,6,2
26,2,2,12,2.12
24,1,1,8,1.43
6,1,3,15,3.15
68,2,2,3,1.16
16,1,6,15,5
23,2,4,1,0.01
0,1,3,6,1.2
3,1,7,14,2.3
10,2,3,8,0.16
54,1,2,9,2.83
25,2,3,7,1.61
63,1,2,8,1.87
4,1,6,4,0.63
22,1,3,NA,NA
48,2,4,NA,0
80,2,3,6,2.46
45,1,6,10,2.55
60,1,3,15,5
62,2,2,6,1.49
32,2,7,77,NA
34,2,6,10,5
14,2,1,12,NA
69,1,2,4,0.68
0,1,4,14,2.46
42,2,2,10,2.6
3,1,2,6,1.49
0,2,4,9,1.94
50,2,2,2,0.43
10,1,4,6,0.92
52,2,4,10,3.22
14,1,1,8,0.85
53,2,4,6,2.29
4,2,2,15,3.54
18,1,3,6,1.49
7,1,4,5,1.14
11,1,1,14,2.64
3,2,1,7,1.65
10,1,7,9,2.98
11,1,7,10,2.46
36,2,3,15,5
55,2,3,7,2.56
46,2,4,15,5
16,1,3,8,1.86
46,1,4,3,1.01
16,1,4,8,1.23
14,2,4,14,3.62
64,1,2,4,1.33
3,2,4,14,2.81
1,2,1,6,1.04
7,2,3,14,2.82
53,2,1,77,NA
23,2,1,5,0.51
5,1,6,15,5
20,1,3,14,2.36
35,1,1,77,NA
28,1,7,4,0.75
14,2,1,8,1.65
47,2,3,15,5
54,2,2,14,3.72
27,1,4,6,0.25
80,1,3,7,3.37
38,2,2,7,0.84
77,1,3,14,5
49,2,6,14,1.03
66,2,2,9,2.27
2,1,1,2,0.38
13,1,6,15,5
9,1,3,12,2.62
73,2,4,3,0.64
1,2,3,15,5
23,1,1,4,0.75
13,1,2,7,1.65
39,1,3,3,0.75
14,2,1,12,NA
31,1,6,10,1.55
24,1,3,7,1.74
61,2,4,5,1.35
0,2,4,NA,NA
12,2,2,7,1.55
19,2,1,3,0.49
6,1,1,6,0.69
